owner_id,pg_name,city,address,sharing_type,bed_available,total_room,gender,furnish_type,ameneties,security_deposit,rent,image
238,305-DS Max Splash,bengaluru,mathikere,1,1,0,girls,fully_furnished,[],8600,19650,
239,Sukeerth Nest-202,bengaluru,chamarajpet,1,0,1,any,semi_furnished,[],6600,6600,
240,HNR Apartment-303,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
241,Krishna Mystiq #L-206,bengaluru,basapura,4,0,2,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",6250,12500,
242,RS  COMFORT NEST-203,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
243,Green thing shared house 204,pune,kharadi,2,0,1,girls,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",7950,13900,
244,AWHO,pune,wagholi,3,0,3,any,semi_furnished,[],10000,10000,
245,Ashraya Residency 202,bengaluru,nagarbhavi stage 2,2,0,2,any,semi_furnished,[],7560,7560,
246,3 BHK in Varun Apartments,noida,sector 62,2,2,0,boys,fully_furnished,[],5250,10500,
247,Prateek Laureal,noida,sector 132,4,0,2,girls,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6200,12400,
248,Farida Shaw Nest,newdelhi,lajpat nagar 3,1,1,0,girls,fully_furnished,[],9000,18000,
249,Platinum City,bengaluru,peenya,1,1,0,boys,fully_furnished,['Security'],8000,16000,
250,Poojappa Srinivasa Reddy Nest 201,bengaluru,naganathapura,1,0,1,girls,semi_furnished,[],9500,9500,
251,Ravi House 117,noida,sector 117,6,0,3,any,semi_furnished,['Security'],2150,4300,
252,Ashfaq nest-G1,hyderabad,bairagiguda,2,0,2,any,unfurnished,[],9900,9900,
253,Leha residency_101,hyderabad,gachibowli,3,0,3,any,fully_furnished,"['Washing Machine', 'Fridge']",16000,16000,
254,Srinivas Nilayam Nest-603,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
255,Sahijwani Nest 135,noida,sector 135,3,0,1,boys,fully_furnished,"['Power Backup', 'Security']",2500,11500,
256,Rajbhawan Nest-502,bengaluru,jp nagar phase 2,3,0,3,any,semi_furnished,[],16000,16000,
257,Bagavathekumar S1,chennai,thuraipakkam,5,1,2,boys,fully_furnished,['Security'],7150,15750,
258,Yadav Nest,mumbai,goregaon east,3,0,1,boys,fully_furnished,"['Power Backup', 'Security', 'Fridge', 'Tv']",5750,17250,
259,Pream dreams Chs ltd,mumbai,malad east,4,0,2,girls,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",14500,29000,
260,Gm infinity,bengaluru,thirupalya,2,0,2,any,semi_furnished,[],7500,7500,
261,Shri Shiv Sai Park _101A,pune,hinjawadi,2,0,1,any,semi_furnished,"['Power Backup', 'Security']",8000,16000,
262,P2-Splendido Apartment,bengaluru,hebbal kempapura,1,1,0,boys,fully_furnished,[],7500,15000,
263,Flat No. B12 M J R Platina,bengaluru,begur,2,0,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7450,14450,
264,Shubham Nariman Enclave,indore,bhanwar kuwa,2,0,2,any,semi_furnished,['Fridge'],7500,7500,
265,Jitender Nest,noida,sector 2,2,0,1,boys,semi_furnished,['Security'],4250,8500,
266,Akshara Residency ,pune,tathawade,1,0,1,any,semi_furnished,[],25000,25000,
267,3 BHK(503) in Icon dreams,hyderabad,kondapur,1,1,0,boys,fully_furnished,[],8000,13100,
268,SUGANATHI NEST 11,bengaluru,doddanagamangala,2,0,2,any,semi_furnished,[],7150,7150,
269,Raviraj Colorado,pune,kondhwa,4,0,2,boys,fully_furnished,['Security'],6150,12300,
270,sovereign Santhinivasa ,bengaluru,kadagrahara,5,0,3,any,semi_furnished,['Security'],5700,5700,
271,Chandra Murthy Nest,bengaluru,banashankari stage 3,4,0,4,any,semi_furnished,[],9000,9000,
272,HNR Apartment-401,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
273,R Anandan Nest,chennai,padur,2,0,2,any,semi_furnished,[],11000,11000,
274,Naresh Nest,gurugram,mianwali colony,3,0,3,any,semi_furnished,['Security'],13333,13333,
275,HelloWorld Cairo,bengaluru,kadabeesanahalli,2,0,1,any,semi_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",13000,26000,
276,Hiranandani Nest,mumbai,chembur,2,0,2,any,fully_furnished,[],37500,37500,
277,Darsh Height Apartment 303,pune,kondhwa khurd,1,0,1,any,unfurnished,[],9200,9200,
278,Madhu bhavan Nest_305,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
279,Sudhir Nest ,mumbai,jogeshwari east,1,0,1,any,unfurnished,"['Power Backup', 'Security']",40000,40000,
280,Karthik Nest 301,bengaluru,yelahanka,1,0,1,any,semi_furnished,[],7500,7500,
281,Palms 2_611,mumbai,goregaon east,2,0,2,any,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",16500,16500,
282,Chandramohan's Nest,mumbai,shivaji nagar,3,1,1,boys,fully_furnished,['Security'],10500,23900,
283,Godrej Hillside 2_1906,pune,sus road,2,0,2,any,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",14000,14000,
284,Dattatraya Complex_ 101,pune,phursungi,1,0,1,any,semi_furnished,['Security'],9000,9000,
285,Independent House_3,pune,wadgaon sheri,2,0,2,any,fully_furnished,[],14500,14500,
286,Moon Light Hospitality Nest_100,pune,kharadi,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge']",15000,15000,
287,Chaitrashree Comforts_G01,bengaluru,rajarajeshwari nagar,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6000,13000,
288,Ganesh apartment_101,pune,kharadi,1,1,0,girls,semi_furnished,['Security'],7100,14100,
289,Singh House_1 RK02,indore,lig colony,1,0,1,any,semi_furnished,[],4500,4500,
290,Madhu bhavan Nest_405,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
291,Sarthak Niwas,indore,indore gpo,1,0,1,any,semi_furnished,['Security'],15000,15000,
292,Abdul Kader Nest 102,bengaluru,ejipura,2,0,2,any,semi_furnished,[],13750,13750,
293,Vijay courts_Flat No 103,hyderabad,domalguda,2,0,2,any,semi_furnished,['Security'],11000,11000,
294,ASHWANI SINGH HOUSE,newdelhi,sarita vihar,2,0,1,boys,fully_furnished,['Security'],7050,14000,
295,Vmr 406,bengaluru,hennuru,6,4,3,any,fully_furnished,"['Gym', 'Power Backup', 'Security']",6520,13470,
296,Albat Roses-201,bengaluru,whitefield,1,0,1,any,fully_furnished,"['Washing Machine', 'Tv']",25000,25000,
297,Chopra Nest,mumbai,kandivali west,2,0,2,any,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",19250,19250,
298,F 501 D wing Spring bloom,pune,ghorpadi,2,1,1,boys,fully_furnished,['Security'],6650,12650,
299,Asmita Nest#1,mumbai,bandra west,2,2,0,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",13500,54450,
300,Gowda Nest 4,bengaluru,hebbal kempapura,4,0,2,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6150,12300,
301,HNR Apartment-201,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
302,Elegant Bala nest,bengaluru,frazer town,2,2,0,girls,fully_furnished,[],10450,20250,
303,3-BHK(302) IN SKY CITY,hyderabad,miyapur,4,2,1,boys,fully_furnished,[],5000,10050,
304,301 - Gururaja Nest,bengaluru,hulimavu,2,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6950,13900,
305,2 BHK in Malviya Nagar,newdelhi,malviya nagar,2,0,2,any,semi_furnished,[],19000,19000,
306,Adarshmay Apartment_201,pune,lohegaon,1,0,1,any,semi_furnished,[],16000,16000,
307,Rajgad Apartment_202,pune,hadapsar,1,1,0,boys,fully_furnished,"['Fridge', 'Tv']",8350,16800,
308,MANDREKAR CHS_4,mumbai,ville parle east,4,0,1,any,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",15500,64000,
309,Vijaymurli Krishna Nest_101,pune,ghorpadi,3,1,1,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",9000,16900,
310,Madhapur Ayyappa society ,hyderabad,madhapur,3,0,3,any,semi_furnished,[],11000,11000,
311,Pankaj Nest,mumbai,santacruz west,2,2,0,boys,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",13500,32200,
312,Gulab Bhagh 4,indore,baap jee nagar,2,0,1,any,fully_furnished,"['AC', 'Fridge', 'Tv']",6750,13500,
313,Lavanya KS 302,bengaluru,whitefield,2,0,1,girls,semi_furnished,[],5200,10400,
314,Devender House ,indore,nipania,2,0,2,any,semi_furnished,"['Swimming Pool', 'Gym']",7000,7000,
315,Easy living_103,pune,kharadi,1,1,0,boys,fully_furnished,['Washing Machine'],8100,16100,
316,503 A21 Megapolis Splendour,pune,hinjawadi,2,2,1,boys,fully_furnished,['Security'],7000,13500,
317,Paras Tierea Society,noida,sector 137,1,0,1,girls,fully_furnished,"['Swimming Pool', 'AC', 'Security', 'Tv']",17700,17700,
318,Chetan Nest,bengaluru,uttarahalli,3,0,3,any,semi_furnished,[],8666,8666,
319,Kavita Goswami Nest,newdelhi,zamrudpur,2,2,0,girls,semi_furnished,['Gym'],9500,34330,
320,Ashika Saju,chennai,thuraipakkam,4,0,2,girls,fully_furnished,[],6000,12000,
321,Bhairavnath Complex ,pune,fursungi,1,1,0,girls,fully_furnished,"['Security', 'Fridge']",5500,10950,
322,Kayzad Nest#5,mumbai,sakinaka,1,1,0,girls,fully_furnished,['Security'],15100,31350,
323,Aditya Sethi House,gurugram,ardee city,3,0,1,girls,fully_furnished,[],3000,13450,
324,Supriya Nest_203,bengaluru,doddakannalli,1,0,1,any,semi_furnished,[],14000,14000,
325,Gulmohar,indore,nipania,3,0,3,any,semi_furnished,[],3666,3666,
326,Eden Park Apartment_403,bengaluru,rajarajeshwari nagar,2,0,1,boys,semi_furnished,"['Power Backup', 'Fridge']",6000,13000,
327,Rail Vihar Co Op Housing Society_B1 / 1,pune,chinchwad,1,0,1,any,unfurnished,"['Power Backup', 'Security']",15500,15500,
328,RK Nest1,bengaluru,vittasandra,1,0,1,boys,unfurnished,[],3000,4000,
329,"flat no.-K2-5021 ""SOBHA HABITECH""",bengaluru,whitefield,6,2,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7300,14600,
330,M3M Skywalk,gurugram,sector 74,2,0,2,any,semi_furnished,"['Swimming Pool', 'Gym']",23500,23500,
331,Shivakumar Nest-101,bengaluru,nagarbhavi stage 1,2,0,2,any,semi_furnished,[],6600,6600,
332,The Village Kothari_B1-202,pune,lohegaon,2,0,2,any,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",15000,15000,
333,RAJARAM NEST 2,chennai,uthandi,1,0,1,boys,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Fridge']",15000,15000,
334,Vishal House Sarita Vihar,newdelhi,sarita vihar,2,0,2,boys,semi_furnished,[],11850,11850,
335,Madhu bhavan Nest_105,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
336,A1004- NCC ivory heights,bengaluru,mahadevapura,1,1,0,girls,fully_furnished,[],12710,22550,
337,"2 BHK Fully Furnished, Pimple Nilakh",pune,shaniwar peth,2,0,2,any,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",10500,10500,
338,Kishor Narsing rao Bemelkhedkar,bengaluru,whitefield,2,0,1,girls,fully_furnished,['Security'],5350,14500,
339,Chabbria Regency Apartment(201),bengaluru,chamundi nagar,3,1,1,boys,fully_furnished,['Security'],5600,8400,
340,Defence Colony Pune - Phase IV_ C-601,pune,wagholi,2,0,1,boys,semi_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",5500,11000,
341,Divo Nest 62,noida,sector 62,2,1,0,girls,fully_furnished,"['Power Backup', 'Security']",9000,18000,
342,Nikhath nest,hyderabad,sanjeeva reddy nagar,3,0,3,any,semi_furnished,[],13000,13000,
343,Poojappa Srinivasa Reddy Nest 301,bengaluru,naganathapura,1,0,1,girls,semi_furnished,[],9500,9500,
344,Jha house,indore,tulsi nagar,2,0,2,any,semi_furnished,[],5750,5750,
345,1 Room In Vivekanand Nest,hyderabad,begumpet,2,0,1,girls,unfurnished,['Security'],8765,17530,
346,M R Residency 201,bengaluru,doddanagamangala,1,0,1,any,semi_furnished,['Security'],13000,13000,
347,DOMODARAM   NEST 401,bengaluru,koralur,1,0,1,any,semi_furnished,[],9000,9000,
348,NEERAJ HOUSE DELHI,newdelhi,vasant kunj,4,1,2,boys,semi_furnished,[],10000,15000,
349,Dattatraya Complex_ 101,pune,phursungi,1,0,1,any,semi_furnished,['Security'],9000,9000,
350,Parkash Nest,newdelhi,sector 19 dwarka,1,0,1,any,semi_furnished,[],13000,13000,
351,Jain Nest,mumbai,mulund west,1,1,0,boys,semi_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",9000,35500,
352,CASA FELIZ _ C 901_A,pune,magarpatta city,2,0,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",8500,17000,
353,RS  COMFORT NEST-004,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
354,Birender House_1 RK,newdelhi,sarita vihar,1,0,1,any,semi_furnished,['Fridge'],15400,15400,
355,Adarshmay Apartment_10,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
356,T302 Mallesh NEST,bengaluru,kodipur,4,0,2,any,fully_furnished,[],4500,9000,
357,Ashish Apartment_B 201,mumbai,jogeshwari east,1,0,1,any,fully_furnished,"['Power Backup', 'Security']",30000,30000,
358,HelloWorld Sarjapur,bengaluru,doddakannalli,2,0,1,any,semi_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",10000,20000,
359,Srinivas Nilayam Nest-301,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
360,Vishal Nest,indore,lig colony,1,0,1,any,semi_furnished,[],5500,5500,
361,ZIRCON CHS_2708,mumbai,mulund west,2,0,2,any,unfurnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",22500,22500,
362,"Vaikund Sundaram , Phase 2 ",chennai,karappakkam,8,0,4,boys,fully_furnished,"['Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6350,12700,
363,Sofiya.Nest ,mumbai,andheri west,3,0,3,boys,semi_furnished,"['AC', 'Power Backup', 'Security']",36666,36666,
364,Rajarajeshwari 1A Nest,bengaluru,lingarajapura,4,0,2,boys,fully_furnished,[],6000,14800,
365,Siddhi Homebase_03,pune,talwade,4,0,1,boys,semi_furnished,"['Security', 'Tv']",4500,18000,
366,Rekha nest3,newdelhi,uttam nagar,1,0,1,any,fully_furnished,['AC'],11000,11000,
367,Dharmaraaj Laxman Gadekar_1,pune,pimple gurav,1,0,1,any,semi_furnished,[],13500,13500,
368,Muthu's Nest GF ,bengaluru,hennur bande,1,0,1,boys,semi_furnished,"['Fridge', 'Tv']",11000,11000,
369,Godrej Aqua Nest-D504,bengaluru,kodagalahatti,3,0,3,any,semi_furnished,['Security'],14000,14000,
370,Sai Tulasi Lakshmi Nest,bengaluru,koramangala,3,0,3,any,fully_furnished,[],25000,25000,
371,Babu Khan Aneesh Towers_208,hyderabad,padmarao nagar,3,0,3,girls,semi_furnished,['Security'],12000,12000,
372,KIRAN U Nest 101,bengaluru,andhrahalli,1,0,1,any,semi_furnished,[],6050,6050,
373,Bhavani Nest 101,bengaluru,rajarajeshwari nagar,1,0,1,any,semi_furnished,[],9800,9800,
374,101  Abraham Nest,bengaluru,banaswadi,2,0,1,boys,fully_furnished,[],5500,16000,
375,Amarjeet Bikram .NEST E79,newdelhi,kalkaji,3,1,1,girls,fully_furnished,[],10800,23650,
376,Pintu Agarwal Nest -208,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
377,Gulab Bhagh 4,indore,baap jee nagar,2,0,1,any,fully_furnished,"['AC', 'Fridge', 'Tv']",6750,13500,
378,Singh House sector 21A,gurugram,sector 21,3,1,1,boys,fully_furnished,[],10000,20000,
379,Priya nest,chennai,semmanjeri,4,0,2,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge']",7560,15120,
380,Ashwini Nest #101,pune,baner gaon,1,1,0,boys,semi_furnished,['Power Backup'],8700,19050,
381,5 BHK in GEMS PRIDE,hyderabad,begumpet,3,1,1,boys,fully_furnished,['Security'],7900,17000,
382,Santosh Nest,mumbai,malad east,2,2,0,boys,fully_furnished,"['AC', 'Fridge']",15000,30300,
383,Bansal Nest Kalkaji,newdelhi,kalkaji,2,1,0,boys,semi_furnished,[],8000,16000,
384,Uttam Shivram Gaware,pune,thergaon,1,0,1,any,unfurnished,[],12000,12000,
385,DEVESH NEST VASANT KUNJ,newdelhi,vasant kunj,6,0,3,any,fully_furnished,"['Washing Machine', 'Fridge']",7500,15000,
386,Chandramohan's Nest,mumbai,shivaji nagar,3,1,1,boys,fully_furnished,['Security'],10500,23900,
387,Sankalp apartment _301,pune,magarpatta,3,1,1,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",10300,20000,
388,Pintu Agarwal Nest -306,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
389,ZOHEB ISLAM SHAIKH Nest_01 A,pune,viman nagar,3,0,1,any,semi_furnished,"['Washing Machine', 'Fridge']",11000,33000,
390,Swati Gopal Sathe Nest,pune,thergaon,4,0,2,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6000,12000,
391,Task-Us Studios_12,indore,tapeshwari bagh colony,1,0,1,girls,semi_furnished,[],6500,6500,
392,1003 B Megapolis Sangaria,pune,hinjawadi,2,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7900,15750,
393,V M Mansion 303,bengaluru,yelahanka,1,0,1,any,semi_furnished,[],7500,7500,
394,HNR Apartment-301,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
395,Sowparnika Flamenco ,bengaluru,sarjapura,1,0,1,any,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",16500,16500,
396,Zircon Nest,mumbai,mulund west,3,0,3,any,unfurnished,"['Gym', 'Power Backup', 'Security']",20370,20370,
397,Brigade Panorama - F - 1141,bangalore,,4,4,2,any,fully_furnished,[],5000,10000,
398,Thakur House,indore,scheme no 54,2,0,2,any,fully_furnished,['AC'],9000,9000,
399,cloned test house,bengaluru,Vittasandra,1,1,1,boys,fully_furnished,[],34000,34000,
400,Sagar's Nest,mumbai,sakinaka,1,1,0,boys,fully_furnished,['Security'],14000,25850,
401,HelloWorld Dwarka,newdelhi,palam extension,1,0,1,any,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",15000,15000,
402,RAMESH NEST,chennai,perungalattur,2,0,2,any,unfurnished,[],5750,5750,
403,Sri Sai residency Nest-303,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
404,"Kamala Nest, #307",bengaluru,yelenahalli,1,0,1,boys,fully_furnished,"['Fridge', 'Tv']",12600,12600,
405,HelloWorld Castle Del-Monte,bengaluru,bommanahalli,2,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",13000,26000,
406,Rajendran Nest,bengaluru,gokul,4,2,1,girls,fully_furnished,['Security'],6200,13000,
407,Selva Kumar Nest 3,bengaluru,doddanagamangala,2,0,2,any,semi_furnished,[],8175,8175,
408,Sri Sai residency Nest-301,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
409,SHIWESH HOUSE DELHI,newdelhi,laxmi vihar,2,0,1,any,semi_furnished,['Security'],4300,8600,
410,R Arun Kumar NEST 02,bengaluru,varanasi,2,0,2,any,semi_furnished,[],7750,7750,
411,Royal Glamoria_ A 402,pune,ravet,2,0,2,any,semi_furnished,"['AC', 'Security']",12500,12500,
412,Sri Sai residency Nest-203,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
413,Sharma House 1,noida,sector 17,1,0,1,boys,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge']",24450,24450,
414,Rattan Nest,gurugram,ardee city,2,0,2,boys,fully_furnished,"['AC', 'Fridge', 'Tv']",17000,17000,
415,2 BHK Unfurnished Flat Available in Motideep Society Baner.,pune,baner gaon,2,0,2,any,unfurnished,[],15000,15000,
416,Amey Nest,mumbai,powai,1,1,0,girls,fully_furnished,['Security'],10000,30650,
417,3-BHK(108) IN SKY CITY,hyderabad,miyapur,2,0,1,boys,fully_furnished,[],5000,11000,
418,I Trends Homes_ E-1106,pune,hinjawadi,2,0,1,boys,fully_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6500,14200,
419,Narayana Nest 110,bengaluru,nagarbhavi stage 2,1,0,1,any,semi_furnished,[],7700,7700,
420,Saxena House_39,newdelhi,janakpuri,3,0,3,any,semi_furnished,[],11000,11000,
421,Kailash Nest,mumbai,kandivali west,1,1,0,girls,fully_furnished,['AC'],11700,23100,
422,Sukhiya devi Nest,bengaluru,bommanahalli,3,0,3,any,semi_furnished,[],15000,15000,
423,ATUL NEST B-62 S/F,newdelhi,chhatarpur,2,0,1,any,semi_furnished,[],5350,10700,
424,Alembic Urban Forest,bengaluru,kadugodi,4,0,2,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",10000,20000,
425,Anisha Meadows,bengaluru,koramangala,5,1,3,boys,semi_furnished,['Security'],10350,19050,
426,Ramesh nest,chennai,thuraipakkam,2,0,2,any,unfurnished,[],6200,6200,
427,Keshavleela Polaris,pune,mundhwa,2,0,2,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",17500,17500,
428,Keerthi Royal Palms,bengaluru,naganathapura,2,0,2,any,semi_furnished,[],12563,12563,
429,301 R Hubtown Countrywoods,pune,mahavir nagar,4,0,2,boys,fully_furnished,"['Gym', 'Power Backup', 'Security']",6050,12100,
430,Poojappa Srinivasa Reddy G01,bengaluru,naganathapura,1,0,1,girls,semi_furnished,[],9500,9500,
431,Saurabh Nest Mayur Vihar,newdelhi,mayur vihar phase 1,4,2,3,boys,fully_furnished,[],9200,10000,
432,Yashodamma  NEST 1,bengaluru,thanisandra,1,0,1,boys,semi_furnished,[],13000,13000,
433,Ravi Nest 76,noida,sector 76,2,0,1,girls,fully_furnished,"['Gym', 'Power Backup', 'Security']",5750,11500,
434,Siddhivinayak Heights_301,pune,manjari budruk,1,0,1,girls,unfurnished,[],9000,9000,
435,Kamal Nest,newdelhi,shalimar bagh poorvi,3,0,3,girls,unfurnished,[],11667,11667,
436,AARTI CHS LTD_5,mumbai,ghatkopar west,2,0,2,any,semi_furnished,['Security'],17250,17250,
437,Srinivas Nilayam Nest -101,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
438,Sumana Nest-104,bengaluru,nagadevanahalli,2,0,1,any,semi_furnished,[],4500,9000,
439,Rajatha Green Apartment,bengaluru,hbr layout,1,1,0,girls,fully_furnished,[],7400,13400,
440,Bhavani Nest 101,bengaluru,rajarajeshwari nagar,1,0,1,any,semi_furnished,[],9800,9800,
441,purva windermere #E1602,chennai,pallikaranai,1,0,1,any,semi_furnished,"['Swimming Pool', 'Gym', 'AC']",15300,16300,
442,Yash 1BK,indore,vijaya nagar,1,0,1,any,fully_furnished,[],15000,15000,
443,Khurana Nest,newdelhi,shalimar bagh poorvi,1,0,1,any,semi_furnished,['AC'],10000,10000,
444,3 BHK in Orbit Terraces,mumbai,lower parel,1,0,1,boys,fully_furnished,['Security'],18000,27000,
